label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.0,0.0,0.0,0.27652844292794754,-0.14763559703323967,-0.07569952267026046,0.4335021654060867,-0.43758218497704565,-0.10377526124956021,0.44717324067833225,-0.6972376803118652,-0.13918116172883316,0.42657249552132664,-0.8897502822688177,-0.16242026125846157,0.29211747709812763,-0.6373671050831339,-0.007474881014752936,0.3143229420504161,-0.820652854856213,-0.15718352432220642,0.31129247985342257,-0.6494064018381984,-0.252750515825887,0.30529358413971897,-0.4829358132352105,-0.2917380638073021,0.12229235224117507,-0.624760492413018,-0.026653769072161007,0.1700970879431494,-0.7732055006633768,-0.19697262961205417,0.1856278770678877,-0.5280718251621773,-0.2613635592483966,0.1805549399899875,-0.34169868668607745,-0.267898412570206,-0.040279429968650776,-0.585141249396442,-0.06816113903241781,0.022254422894027973,-0.7023510334892108,-0.24149523407226173,0.04725140777027703,-0.4527578857046711,-0.2345676996480752,0.043250271252987346,-0.2803434934043867,-0.18285161709655062,-0.2069526723468718,-0.5260465486214603,-0.11613967829395733,-0.13364314211065273,-0.5835638176342598,-0.23791105698091664,-0.09183970989000853,-0.4079826949548802,-0.22920363766661705,-0.07714785579971471,-0.28314131938641673,-0.19089979536748583
A,0.0,0.0,0.0,0.28317167025401485,-0.14224420732429466,-0.0783966970394849,0.4532220519739135,-0.4330328076473662,-0.10761124333317061,0.46805204966930813,-0.6942545370316339,-0.14329143087811674,0.4332450606848979,-0.8855041613445288,-0.16787226582631762,0.30785563782402553,-0.622625523844871,-0.012816103287138125,0.3148071814229265,-0.8117443489241899,-0.15952168843650735,0.31039069868658126,-0.6464465647722355,-0.2524543599367718,0.30804781749529947,-0.48980530576569514,-0.29199698107304206,0.13802241343000557,-0.61239574861901,-0.03175026056663116,0.1801976964695988,-0.7569125803526845,-0.20285655053713464,0.19798748920904718,-0.5123082336598768,-0.2710192298281846,0.18777984030735662,-0.32953920740459747,-0.280893330095667,-0.024490419260128213,-0.5760582795106678,-0.07186816969549528,0.03414000576921137,-0.687084581521463,-0.24759925703971325,0.06157664774052597,-0.43691301215562234,-0.24403717546801554,0.05629427297788282,-0.2680470730981451,-0.1945541036050559,-0.1907452239590617,-0.5209156018686029,-0.1179451919164499,-0.11380275650792152,-0.5762292452835103,-0.24145181713659816,-0.07430270573503579,-0.39825695519129883,-0.2338237098522389,-0.06259126516227861,-0.27247781248666203,-0.19629106282238998
A,0.0,0.0,0.0,0.27465681598881053,-0.1365399221496304,-0.07453099005872374,0.44556015236451535,-0.43600207352070885,-0.09739757906857202,0.4674509673066489,-0.6993663929900721,-0.12750209506981355,0.4283597207107102,-0.8919275151145735,-0.144821467518405,0.29957358522345323,-0.6419798999755518,-0.01144916197984009,0.32264781397692355,-0.8311112342667145,-0.16527281911725303,0.30377199262050814,-0.637246473078263,-0.253047943068485,0.29465405465877625,-0.4709542832147103,-0.2832568498116829,0.12722343555134133,-0.6292383066791161,-0.030082084333295876,0.16679878003054754,-0.782908557628701,-0.20541950470969178,0.176306393953504,-0.5301103595058256,-0.26497279244795047,0.17016862649862313,-0.3465869110006182,-0.26372324333027347,-0.03794162829720742,-0.5885275014807836,-0.0712013471206353,0.018369802059565933,-0.7058108318870417,-0.2529034558346937,0.04281252072549953,-0.4447027054061807,-0.24605526902741634,0.04316223577654867,-0.26693305709608317,-0.18927102974450002,-0.20481975927796037,-0.5267156230994122,-0.11759009100763584,-0.1350966482481246,-0.5960900466444605,-0.24469437168788635,-0.09464022278656571,-0.41721176851206876,-0.23775073539230435,-0.0781532646404348,-0.28635497283355243,-0.19705959667047962
A,0.0,0.0,0.0,0.30414599359640326,-0.13650510717612255,-0.0737617334215129,0.4820737129391635,-0.4122033140036252,-0.10146022110370584,0.5055840855669653,-0.670606028649868,-0.1355521737201588,0.4831727736777475,-0.8607402729084387,-0.16021939136714564,0.3543475795684466,-0.5947947701416605,-0.011975359993990561,0.35251130763638433,-0.7921137317842016,-0.1573474109942303,0.3408745239900908,-0.6300767039203728,-0.2525337230429024,0.3446457749136714,-0.47627347084794686,-0.29610587609509065,0.18159785851054067,-0.5864185257192096,-0.03457947521158584,0.21200215202870645,-0.7563844099761449,-0.20361332493016807,0.21720236512740584,-0.5156210590883623,-0.27753910111327235,0.2031517243890774,-0.3348549964941661,-0.29204460161601425,0.018220956745672902,-0.5495309418387652,-0.07679829235730905,0.05165585471344956,-0.685723896527559,-0.25039302800461744,0.07371745504863157,-0.43532000348709987,-0.25324433943990887,0.07015667230983087,-0.2649928422318074,-0.20834267558283104,-0.15157877444482296,-0.49325463486423354,-0.12422117297861589,-0.10539669566654676,-0.5708012825674025,-0.24695079107011128,-0.06430810727303368,-0.3992892930705879,-0.24306998332618893,-0.04556338476175509,-0.2707594185742072,-0.20822966916832905
A,0.0,0.0,0.0,0.29147577765533195,-0.09289067822219771,-0.08088068170281916,0.4914482409772419,-0.37705318269957294,-0.10631344339344885,0.5220759892670762,-0.6516033487023178,-0.13421206695958543,0.5028903963679142,-0.8506787371626858,-0.15312392164590205,0.35520256112052895,-0.5760785172000753,-0.03584719770322358,0.36906061434413584,-0.8056320315744401,-0.18268294296152984,0.3602043604153544,-0.6462930731470516,-0.266824668558131,0.36068883479096303,-0.4832202092034194,-0.30000558841514186,0.17763604858029083,-0.5767374311244369,-0.051747422516912764,0.2129522044258166,-0.7503400297124981,-0.22498820515691323,0.21154649740923395,-0.5013073724491972,-0.28636267730166354,0.19700639154448943,-0.31574421530289815,-0.2891944725879478,0.006708909078119365,-0.5432706941648645,-0.08749073421020412,0.04508237278120376,-0.6675096579195117,-0.2686709403388234,0.056966201915935,-0.40847915677332264,-0.26618820398463133,0.054045808123445685,-0.2333519205622437,-0.21529515092544588,-0.1691130880848655,-0.48867627066334784,-0.12762177377737494,-0.1253852294079987,-0.5683708068294059,-0.26079814181789085,-0.09106547706053848,-0.38559808301453213,-0.259258188282603,-0.07309220905277808,-0.24949363325296073,-0.22342748072690272
A,0.0,0.0,0.0,0.2882420781268872,-0.098963047502071,-0.07639470667297067,0.48436766203614506,-0.3881586143081275,-0.10047939434195972,0.5193668165611572,-0.656435129576009,-0.12664470831953778,0.5003631920847696,-0.8540215465015104,-0.14242146649261997,0.3568978500089508,-0.5946843346422329,-0.04401380969942088,0.3580107966632034,-0.8163588643843713,-0.19061380691747135,0.3457586059524342,-0.6312236286858577,-0.2706407219494519,0.3386008621609792,-0.46014875988112597,-0.2991925415004645,0.17583844947900182,-0.5935066874015726,-0.06233302705740307,0.19871396949571538,-0.7722641472919775,-0.2305302060094719,0.20549509793345372,-0.5146483814453134,-0.28866771159472293,0.19392443616085267,-0.331406181094448,-0.2913022989525378,0.0010017726988765959,-0.555871466820642,-0.09890884343530956,0.027342636809980975,-0.6956316139341742,-0.27400225540147205,0.04633974294370804,-0.43264087101369686,-0.2673284683750454,0.04591291220949577,-0.26082761883759165,-0.2161732092583697,-0.17954847284325923,-0.49756199468145235,-0.13942972827653285,-0.14476623427678198,-0.5914616177468711,-0.26789779732241875,-0.1066656764559226,-0.40843741974498404,-0.2611259032034494,-0.08791783657393432,-0.27473571000422164,-0.22241078034425346
A,0.0,0.0,0.0,0.28328325886417693,-0.09898695272172763,-0.0869443831319082,0.4852284171806764,-0.39499348524207456,-0.11302104205257714,0.5213028761332301,-0.6625372554051903,-0.13999455490811197,0.49258811957898563,-0.8563308821720496,-0.15509469587345143,0.3486732009988999,-0.6057564226013067,-0.04129226779306689,0.3657082698508796,-0.7890477193861907,-0.19111688353796483,0.3307347276092528,-0.585914283205207,-0.2741795656621638,0.3058788176611794,-0.42040822169958675,-0.30347282278998033,0.16502569385827565,-0.6046622716318916,-0.05497128404213069,0.2000550237930707,-0.7693814892694003,-0.2293257707288451,0.1935015129096527,-0.5039660789492638,-0.28957456535791093,0.17452811846312444,-0.31704525858629623,-0.28978581673432846,-0.0083010900462189,-0.5715832557108154,-0.08893009859134494,0.029002478614329395,-0.6975575643513028,-0.2692450848528206,0.04224707045857396,-0.42521094859527714,-0.26398430538705286,0.037642924011118684,-0.2457521476338338,-0.21023143865279173,-0.17987198598254708,-0.5159427470947351,-0.12804846613381618,-0.13435955501533678,-0.5930381342283559,-0.25756655444844595,-0.10228531105738689,-0.40250072828423095,-0.25077357192467264,-0.08777445727544213,-0.26596296059372204,-0.2112154831139617
A,0.0,0.0,0.0,0.27922243921928813,-0.09933585510376,-0.08330960555376744,0.47782349987871403,-0.39776590471264284,-0.10638251895354266,0.5156878896812629,-0.6656194186526255,-0.13126922703273167,0.4932120311968343,-0.8578259887140528,-0.14448690379910167,0.35081680726991815,-0.6049554776861301,-0.037927695391304486,0.3673214836986787,-0.7933556267201166,-0.1845638019494647,0.33033844700860393,-0.5981292006000296,-0.26590108121135814,0.3085209245631657,-0.43657888244760207,-0.29572823123616165,0.16689672270444997,-0.6029201819547855,-0.05232970512121744,0.19586762964366444,-0.770746652712154,-0.22328932143134575,0.18704220584499406,-0.5136014907767967,-0.28144209780411494,0.17234274311928505,-0.3319121656924004,-0.281850746565216,-0.0060950542633263815,-0.5690848181307973,-0.08704353720113255,0.019681197860318918,-0.6964355740388115,-0.26404302753379455,0.03379426933684675,-0.4305918042436129,-0.2604631854945539,0.03710549590677124,-0.25345183905949037,-0.20954306829598493,-0.17486999520385849,-0.5112901908108977,-0.12692192484000694,-0.14243643616330443,-0.5902940479671451,-0.25445082063980934,-0.10547094411100638,-0.40609407344197745,-0.2521788194850376,-0.07989510120545473,-0.2707269488102173,-0.21748543161810224
A,0.0,0.0,0.0,0.2823490216451998,-0.09638426832562332,-0.0831843810184163,0.4837217704209818,-0.38980542569713145,-0.1091221945298763,0.5251582158562585,-0.6558381925740924,-0.13704497437285632,0.5040902141994545,-0.8498792250060235,-0.15361757338113627,0.3682361908205031,-0.5982273860268982,-0.03528914723493579,0.37658354861071114,-0.7796162146713301,-0.1838154174633068,0.33647124964613573,-0.582927822041834,-0.2721929543889795,0.30506354936163615,-0.4197927903026591,-0.30632893039897097,0.18329897143121548,-0.5995341601436209,-0.0499209249286429,0.20689365955157232,-0.761780403598376,-0.22184070209086063,0.19643748453713467,-0.5028094403172098,-0.28484979274742267,0.17271326161630682,-0.3198343641836616,-0.28839346147659956,0.012058162555816251,-0.5687800801034423,-0.08455915799056189,0.03639904574639309,-0.6946855743016651,-0.2587688176309867,0.04692284468906944,-0.43219140435926323,-0.2565801925121375,0.040090612670347164,-0.2588843346972329,-0.2072786032766598,-0.15553375242620712,-0.5162453821143994,-0.12463411805338138,-0.12134775802791498,-0.5886709590369742,-0.24869833219346899,-0.09252527388278863,-0.40605813729142193,-0.24452214654930093,-0.07610688366431334,-0.2751297009338009,-0.20870313630290172
A,0.0,0.0,0.0,0.27590048099271786,-0.09549818637400483,-0.08364896195813848,0.47932622729198204,-0.389294588520702,-0.1082191643700313,0.5169766159332523,-0.6618363696824108,-0.13426924912521523,0.49457612427659814,-0.8564007004636132,-0.1482305553554051,0.3502493800558975,-0.6027049572425662,-0.034198409205867294,0.36594339293313916,-0.7962934543199827,-0.18256686712685027,0.3293196846856355,-0.6016547910797554,-0.2655576044461343,0.3090192904969124,-0.4359692664883555,-0.29552098345039723,0.16599424502548576,-0.6005806694325195,-0.04734841789268281,0.19117404259082893,-0.7635948052239886,-0.2158467743280823,0.18251260839617833,-0.508726182696875,-0.27188014961609697,0.16986070718323013,-0.32996037646516085,-0.2716295271031842,-0.007643091248894675,-0.5671956487362092,-0.08159932219713824,0.019449152489716542,-0.6931445438221439,-0.2568366044697454,0.032934328788352486,-0.43229292163102384,-0.2510128383198586,0.03717304038544718,-0.25906646888607143,-0.19945428000086093,-0.17785714182739457,-0.5123291345259435,-0.1208619061330523,-0.1442411385925346,-0.5906454845537575,-0.24647218780448957,-0.11012582790779521,-0.4038036269208192,-0.24163403130975333,-0.08526261850916768,-0.26874378002072824,-0.2050561937049141
A,0.0,0.0,0.0,0.2718874127743876,-0.1022364589392805,-0.07239680034027232,0.4653270999839706,-0.4052641154019678,-0.08877724962665327,0.5014596180812602,-0.6728039723933945,-0.10931989361711314,0.49067513617898656,-0.8631767722306583,-0.11901164067936908,0.34327783160267916,-0.6143526650724992,-0.018607414749707733,0.355044304439602,-0.7994475171569488,-0.16009526586127878,0.3212470421502122,-0.6086187972180253,-0.2390310042942868,0.3015679724527939,-0.4425775041433052,-0.26644805458665266,0.15997587950193842,-0.609874948663891,-0.03548132760418604,0.17826899503973828,-0.7734813671200647,-0.20200079842650748,0.17336321600526192,-0.522491356132105,-0.25937666998228776,0.16327833255284652,-0.3396978775295388,-0.25827796994402774,-0.012053398872377968,-0.5730002406012932,-0.07227614674932378,0.006768352533655481,-0.6979867725970984,-0.24772765189875606,0.017625848462414988,-0.43579543165369244,-0.2442249918818404,0.022637569417674797,-0.2617709137712879,-0.19227496025629676,-0.18071508423098023,-0.5105990176122693,-0.1130123513291035,-0.15827544009098532,-0.595416620468143,-0.2410693572726712,-0.12384849147513723,-0.408602956162154,-0.23840018458016243,-0.09405483163805675,-0.27221848127683584,-0.2019256816676412
A,0.0,0.0,0.0,0.276175394065662,-0.10233966918521484,-0.07722237920941875,0.47749348351661325,-0.39845110817354146,-0.0962911110229741,0.5226061475735473,-0.6637967824437534,-0.11838083114805452,0.506903187891234,-0.8524594352428456,-0.1279143047948627,0.3525819824726044,-0.6102841426702198,-0.02532765076634082,0.3638103858736829,-0.7968093339051987,-0.16967813145058772,0.32733602199213535,-0.6024652357807653,-0.24797220295509176,0.30461898119659386,-0.44167081174926454,-0.27408525074826967,0.17088632859537123,-0.6035590809495547,-0.04102183352405635,0.1973681965992807,-0.7747442183040114,-0.21211991544051115,0.18947948220331604,-0.5176761526688702,-0.26865054990232534,0.17136600755496395,-0.3392914023975723,-0.26493169775458886,0.0024379018842857246,-0.5701866643147223,-0.07713538204145569,0.02342863450965059,-0.701611357218235,-0.2569277543568513,0.034050213726424104,-0.43331954978512116,-0.25389474056606404,0.033676819317644935,-0.25945177638332123,-0.2000949169061902,-0.16359546479773276,-0.515293840401622,-0.11758073252872779,-0.13470028486592095,-0.5977161110765955,-0.24662109556489784,-0.10322187757299833,-0.4089871469733225,-0.243865155808715,-0.08111037902090772,-0.2729701923101521,-0.2066075843353446
